PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_male,Embarked_Q,Embarked_S
632,0,2,"Lundahl, Mr. Johan Svensson",1.6629089952425695,0,0,347743,-0.5063875431873253,,1.0,0.0,1.0
633,1,0,"Stahelin-Maeglin, Dr. Max",0.20276197213803718,0,0,13214,-0.034313694348132716,B50,1.0,0.0,0.0
634,0,0,"Parr, Mr. William Henry Marsh",-0.10463740114712752,0,0,112052,-0.6484216535389205,,1.0,0.0,1.0
635,0,2,"Skoog, Miss. Mabel",-1.56478442425166,3,2,347088,-0.08666388103324908,,0.0,0.0,1.0
636,1,1,"Davis, Miss. Mary",-0.10463740114712752,0,0,237668,-0.3866707201133388,,0.0,0.0,1.0
637,0,2,"Leinonen, Mr. Antti Gustaf",0.20276197213803718,0,0,STON/O 2. 3101292,-0.4888542575852486,,1.0,0.0,1.0
638,0,1,"Collyer, Mr. Harvey",0.12591212881674602,1,1,C.A. 31921,-0.11988611489111134,,1.0,0.0,1.0
639,0,2,"Panula, Mrs. Juha (Maria Emilia Ojala)",0.8944105620296577,0,5,3101295,0.1506737441786005,,0.0,0.0,1.0
640,0,2,"Thorneycroft, Mr. Percival",-0.10463740114712752,1,0,376564,-0.32425318983493084,,1.0,0.0,1.0
641,0,2,"Jensen, Mr. Hans Peder",-0.719436147717457,0,0,350050,-0.4902797934380587,,1.0,0.0,1.0
642,1,0,"Sagesser, Mlle. Emma",-0.41203677443229225,0,0,PC 17477,0.7469121684912956,B35,0.0,0.0,0.0
643,0,2,"Skoog, Miss. Margit Elizabeth",-2.1027333275006983,3,2,347088,-0.08666388103324908,,0.0,0.0,1.0
644,1,2,"Foo, Mr. Choong",-0.10463740114712752,0,0,1601,0.48910360681684706,,1.0,0.0,1.0
645,1,2,"Baclini, Miss. Eugenie",-2.1987956316523123,2,1,2666,-0.26066180729354516,,0.0,0.0,0.0
646,1,0,"Harper, Mr. Henry Sleeper",1.432359465278696,1,0,PC 17572,0.8964967865378598,D33,1.0,0.0,0.0
647,0,2,"Cor, Mr. Liudevit",-0.7962859910387481,0,0,349231,-0.4894421904510968,,1.0,0.0,1.0
648,1,0,"Simonius-Blumer, Col. Oberst Alfons",2.0471582118490255,0,0,13213,0.06635974158478332,A26,1.0,0.0,0.0
649,0,2,"Willey, Mr. Edward",-0.10463740114712752,0,0,S.O./P.P. 751,-0.49640476528021726,,1.0,0.0,1.0
650,1,2,"Stanley, Miss. Amy Zillah Elsie",-0.48888661775358344,0,0,CA. 2314,-0.49640476528021726,,0.0,0.0,1.0
651,0,2,"Mitkoff, Mr. Mito",-0.10463740114712752,0,0,349221,-0.4894421904510968,,1.0,0.0,1.0
652,1,1,"Doling, Miss. Elsie",-0.8731358343600393,0,1,231919,-0.18532384824750675,,0.0,0.0,1.0
653,0,2,"Kalvik, Mr. Johannes Halvorsen",-0.6425863043961658,0,0,8475,-0.47861979608830835,,1.0,0.0,1.0
654,1,2,"O'Leary, Miss. Hanora ""Norah""",-0.10463740114712752,0,0,330919,-0.49078316061772326,,0.0,1.0,0.0
655,0,2,"Hegarty, Miss. Hanora ""Nora""",-0.8731358343600393,0,0,365226,-0.5125125150294839,,0.0,1.0,0.0
656,0,1,"Hickman, Mr. Leonard Mark",-0.41203677443229225,2,0,S.O.C. 14879,0.8314778546749452,,1.0,0.0,1.0
657,0,2,"Radeff, Mr. Alexander",-0.10463740114712752,0,0,349223,-0.4894421904510968,,1.0,0.0,1.0
658,0,2,"Bourke, Mrs. John (Catherine)",0.20276197213803718,1,1,364849,-0.3363340021468808,,0.0,1.0,0.0
659,0,1,"Eitemiller, Mr. George Floyd",-0.48888661775358344,0,0,29751,-0.3866707201133388,,1.0,0.0,1.0
660,0,0,"Newell, Mr. Arthur Webster",2.200857898491608,0,2,35273,1.6323350375212924,D48,1.0,0.0,0.0
661,1,0,"Frauenthal, Dr. Henry William",1.5860591519212783,2,0,PC 17611,2.042579288947925,,1.0,0.0,1.0
662,0,2,"Badt, Mr. Mohamed",0.8175607187083667,0,0,2623,-0.5029485386158568,,1.0,0.0,0.0
663,0,0,"Colley, Mr. Edward Pomeroy",1.3555096219574048,0,0,5727,-0.13322534515222276,E58,1.0,0.0,1.0
664,0,2,"Coleff, Mr. Peju",0.5101613454232019,0,0,349210,-0.4974960653257301,,1.0,0.0,1.0
665,1,2,"Lindqvist, Mr. Eino William",-0.719436147717457,1,0,STON/O 2. 3101285,-0.4888542575852486,,1.0,0.0,1.0
666,0,1,"Hickman, Mr. Lewis",0.20276197213803718,2,0,S.O.C. 14879,0.8314778546749452,,1.0,0.0,1.0
667,0,1,"Butler, Mr. Reginald Fenton",-0.33518693111100106,0,0,234686,-0.3866707201133388,,1.0,0.0,1.0
668,0,2,"Rommetvedt, Mr. Knud Paust",-0.10463740114712752,0,0,312993,-0.4918744606632361,,1.0,0.0,1.0
669,0,2,"Cook, Mr. Jacob",1.0481102486722402,0,0,A/5 3536,-0.4863374216869257,,1.0,0.0,1.0
670,1,0,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",-0.10463740114712752,1,0,19996,0.39858208016340624,C126,0.0,0.0,1.0
671,1,1,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",0.8175607187083667,1,1,29750,0.13683114673782454,,0.0,0.0,1.0
672,0,0,"Davidson, Mr. Thornton",0.12591212881674602,1,0,F.C. 12750,0.39858208016340624,B71,1.0,0.0,1.0
673,0,1,"Mitchell, Mr. Henry Michael",3.123056018347102,0,0,C.A. 24580,-0.43700743807979686,,1.0,0.0,1.0
674,1,1,"Wilhelms, Mr. Charles",0.12591212881674602,0,0,244270,-0.3866707201133388,,1.0,0.0,1.0
675,0,1,"Watson, Mr. Ennis Hastings",-0.10463740114712752,0,0,239856,-0.6484216535389205,,1.0,0.0,1.0
676,0,2,"Edvardsson, Mr. Gustaf Hjalmar",-0.8731358343600393,0,0,349912,-0.4918744606632361,,1.0,0.0,1.0
677,0,2,"Sawyer, Mr. Frederick Charles",-0.37361185277164666,0,0,342826,-0.4863374216869257,,1.0,0.0,1.0
678,1,2,"Turja, Miss. Anna Sofia",-0.8731358343600393,0,0,4138,-0.45026210265472455,,0.0,0.0,1.0
679,0,2,"Goodwin, Mrs. Frederick (Augusta Tyler)",1.0481102486722402,1,6,CA 2144,0.2958951755118318,,0.0,0.0,1.0
680,1,0,"Cardeza, Mr. Thomas Drake Martinez",0.5101613454232019,0,1,PC 17755,9.667166525013505,B51 B53 B55,1.0,0.0,0.0
681,0,2,"Peters, Miss. Katie",-0.10463740114712752,0,0,330935,-0.48457563655809965,,0.0,1.0,0.0
682,1,0,"Hassab, Mr. Hammad",-0.1814872444684187,0,0,PC 17572,0.8964967865378598,D49,1.0,0.0,0.0
683,0,2,"Olsvigen, Mr. Thor Anderson",-0.719436147717457,0,0,6563,-0.4626791642426904,,1.0,0.0,1.0
684,0,2,"Goodwin, Mr. Charles Edward",-1.180535207645204,5,2,CA 2144,0.2958951755118318,,1.0,0.0,1.0
685,0,1,"Brown, Mr. Thomas William Solomon",2.3545575851341902,1,1,29750,0.13683114673782454,,1.0,0.0,1.0
686,0,1,"Laroche, Mr. Joseph Philippe Lemercier",-0.33518693111100106,1,2,SC/Paris 2123,0.18876253192945994,,1.0,0.0,0.0
687,0,2,"Panula, Mr. Jaako Arnold",-1.180535207645204,4,1,3101295,0.1506737441786005,,1.0,0.0,1.0
688,0,2,"Dakic, Mr. Branko",-0.7962859910387481,0,0,349228,-0.44363577710162005,,1.0,0.0,1.0
689,0,2,"Fischer, Mr. Eberhard Thelander",-0.8731358343600393,0,0,350036,-0.49145565916975514,,1.0,0.0,1.0
690,1,0,"Madill, Miss. Georgette Alexandra",-1.1036853643239128,0,1,24160,3.6067927997556075,B5,0.0,0.0,1.0
691,1,0,"Dick, Mr. Albert Adrian",0.12591212881674602,1,0,17474,0.49925551609632224,B20,1.0,0.0,1.0
692,1,2,"Karun, Miss. Manca",-1.949033640858116,0,1,349256,-0.37828059596268965,,0.0,0.0,0.0
693,1,2,"Lam, Mr. Ali",-0.10463740114712752,0,0,1601,0.48910360681684706,,1.0,0.0,1.0
694,0,2,"Saad, Mr. Khalil",-0.33518693111100106,0,0,2672,-0.5029485386158568,,1.0,0.0,0.0
695,0,0,"Weir, Col. John",2.3545575851341902,0,0,113800,-0.11384570873513637,,1.0,0.0,1.0
696,0,1,"Chapman, Mr. Charles Henry",1.7397588385638607,0,0,248731,-0.3766033765200472,,1.0,0.0,1.0
697,0,2,"Kelly, Mr. James",1.1249600919935314,0,0,363592,-0.4863374216869257,,1.0,0.0,1.0
698,1,2,"Mullens, Miss. Katherine ""Katie""",-0.10463740114712752,0,0,35852,-0.49271407711891657,,0.0,1.0,0.0
699,0,0,"Thayer, Mr. John Borland",1.5092093085999871,1,1,17421,1.5841789061771412,C68,1.0,0.0,0.0
700,0,2,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0.9712604053509489,0,0,348121,-0.494391296561559,F G63,1.0,0.0,1.0
701,1,0,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",-0.8731358343600393,1,0,PC 17757,3.9327230485884233,C62 C64,0.0,0.0,0.0
702,1,0,"Silverthorne, Mr. Spencer Victor",0.4333115021019107,0,0,PC 17475,-0.11913106412161445,E24,1.0,0.0,1.0
703,0,2,"Barbara, Miss. Saiide",-0.8731358343600393,0,1,2691,-0.3573908580066095,,0.0,0.0,0.0
704,0,2,"Gallagher, Mr. Martin",-0.33518693111100106,0,0,36864,-0.4925449457465493,,1.0,1.0,0.0
705,0,2,"Hansen, Mr. Henrik Juul",-0.2583370877897099,1,0,350025,-0.4902797934380587,,1.0,0.0,1.0
706,0,1,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0.7407108753870755,0,0,250655,-0.12491978668775715,,1.0,0.0,1.0
707,1,1,"Kelly, Mrs. Florence ""Fannie""",1.2018099353148226,0,0,223596,-0.3766033765200472,,0.0,0.0,1.0
708,1,0,"Calderhead, Mr. Edward Pennington",0.9712604053509489,0,0,PC 17476,-0.11913106412161445,E24,1.0,0.0,1.0
709,1,0,"Cleaver, Miss. Alice",-0.5657364610748746,0,0,113781,2.4029901895877646,,0.0,0.0,1.0
710,1,2,"Moubarek, Master. Halim Gonios (""William George"")",-0.10463740114712752,1,1,2661,-0.3414522396297103,,1.0,0.0,0.0
711,1,0,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",-0.41203677443229225,0,0,PC 17482,0.3483299278831318,C90,0.0,0.0,0.0
712,0,0,"Klaber, Mr. Herman",-0.10463740114712752,0,0,113028,-0.11384570873513637,C124,1.0,0.0,1.0
713,1,0,"Taylor, Mr. Elmer Zebley",1.432359465278696,1,0,19996,0.39858208016340624,C126,1.0,0.0,1.0
714,0,2,"Larsson, Mr. August Viktor",-0.027787557825836348,0,0,7545,-0.457478374542396,,1.0,0.0,1.0
715,0,1,"Greenberg, Mr. Samuel",1.7397588385638607,0,0,250647,-0.3866707201133388,,1.0,0.0,1.0
716,0,2,"Soholt, Mr. Peter Andreas Lauritz Andersen",-0.7962859910387481,0,0,348124,-0.494391296561559,F G73,1.0,0.0,1.0
717,1,0,"Endres, Miss. Caroline Louise",0.6638610320657843,0,0,PC 17757,3.9327230485884233,C45,0.0,0.0,0.0
718,1,1,"Troutt, Miss. Edwina Celia ""Winnie""",-0.1814872444684187,0,0,34218,-0.43700743807979686,E101,0.0,0.0,1.0
719,0,2,"McEvoy, Mr. Michael",-0.10463740114712752,0,0,36568,-0.3363340021468808,,1.0,1.0,0.0
720,0,2,"Johnson, Mr. Malkolm Joackim",0.27961181545932834,0,0,347062,-0.4918744606632361,,1.0,0.0,1.0
721,1,1,"Harper, Miss. Annie Jessie ""Nina""",-1.7953339542155335,0,1,248727,0.016023023618325298,,0.0,0.0,1.0
722,0,2,"Jensen, Mr. Svend Lauritz",-0.9499856776813305,1,0,350048,-0.5063875431873253,,1.0,0.0,1.0
723,0,1,"Gillespie, Mr. William Henry",0.35646165878061953,0,0,12233,-0.3866707201133388,,1.0,0.0,1.0
724,0,1,"Hodges, Mr. Henry Price",1.5860591519212783,0,0,250643,-0.3866707201133388,,1.0,0.0,1.0
725,1,0,"Chambers, Mr. Norman Campbell",-0.1814872444684187,1,0,113806,0.4207302360686478,E8,1.0,0.0,1.0
726,0,2,"Oreskovic, Mr. Luka",-0.719436147717457,0,0,315094,-0.47400492578514347,,1.0,0.0,1.0
727,1,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0.04906228549545483,3,0,31027,-0.22559322262067316,,0.0,0.0,1.0
728,1,2,"Mannion, Miss. Margareth",-0.10463740114712752,0,0,36866,-0.4926295114327329,,0.0,1.0,0.0
729,0,1,"Bryhl, Mr. Kurt Arnold Gottfrid",-0.33518693111100106,1,0,236853,-0.12491978668775715,,1.0,0.0,1.0
730,0,2,"Ilmakangas, Miss. Pieta Sofia",-0.33518693111100106,1,0,STON/O2. 3101271,-0.4888542575852486,,0.0,0.0,1.0
731,1,0,"Allen, Miss. Elisabeth Walton",-0.027787557825836348,0,0,24160,3.6067927997556075,B5,0.0,0.0,1.0
732,0,2,"Hassan, Mr. Houssein G N",-1.4110847376090776,0,0,2699,-0.2701412180209885,,1.0,0.0,0.0
733,0,1,"Knight, Mr. Robert J",-0.10463740114712752,0,0,239855,-0.6484216535389205,,1.0,0.0,1.0
734,0,1,"Berriman, Mr. William John",-0.48888661775358344,0,0,28425,-0.3866707201133388,,1.0,0.0,1.0
735,0,1,"Troupiansky, Mr. Moses Aaron",-0.48888661775358344,0,0,233639,-0.3866707201133388,,1.0,0.0,1.0
736,0,2,"Williams, Mr. Leslie",-0.06621247948648194,0,0,54636,-0.32425318983493084,,1.0,0.0,1.0
737,0,2,"Ford, Mrs. Edward (Margaret Ann Watson)",1.432359465278696,1,3,W./C. 6608,0.04370821849987721,,0.0,0.0,1.0
738,1,0,"Lesurer, Mr. Gustave J",0.4333115021019107,0,0,PC 17755,9.667166525013505,B101,1.0,0.0,0.0
739,0,2,"Ivanoff, Mr. Kanio",-0.10463740114712752,0,0,349201,-0.4894421904510968,,1.0,0.0,1.0
740,0,2,"Nankoff, Mr. Minko",-0.10463740114712752,0,0,349218,-0.4894421904510968,,1.0,0.0,1.0
741,1,0,"Hawksford, Mr. Walter James",-0.10463740114712752,0,0,16988,-0.04438103794142432,D45,1.0,0.0,1.0
742,0,0,"Cavendish, Mr. Tyrell William",0.5101613454232019,1,0,19877,0.9391984311231651,C46,1.0,0.0,1.0
743,1,0,"Ryerson, Miss. Susan Parker ""Suzette""",-0.6425863043961658,2,2,PC 17608,4.634416897040849,B57 B59 B63 B66,0.0,0.0,0.0
744,0,2,"McNamee, Mr. Neal",-0.41203677443229225,1,0,376566,-0.32425318983493084,,1.0,0.0,1.0
745,1,2,"Stranden, Mr. Juho",0.12591212881674602,0,0,STON/O 2. 3101288,-0.4888542575852486,,1.0,0.0,1.0
746,0,0,"Crosby, Capt. Edward Gifford",3.123056018347102,1,1,WE/P 5735,0.7811411367084872,B22,1.0,0.0,1.0
747,0,2,"Abbott, Mr. Rossmore Edward",-1.0268355210026217,1,1,C.A. 2673,-0.24069423801061057,,1.0,0.0,1.0
748,1,1,"Sinkkonen, Miss. Anna",0.04906228549545483,0,0,250648,-0.3866707201133388,,0.0,0.0,1.0
749,0,0,"Marvin, Mr. Daniel Warner",-0.7962859910387481,1,0,113773,0.4207302360686478,D30,1.0,0.0,1.0
750,0,2,"Connaghton, Mr. Michael",0.12591212881674602,0,0,335097,-0.49237782784290063,,1.0,1.0,0.0
751,1,1,"Wells, Miss. Joan",-1.949033640858116,1,1,29103,-0.18532384824750675,,0.0,0.0,1.0
752,1,2,"Moor, Master. Meier",-1.7953339542155335,0,1,392096,-0.397241430886295,E121,1.0,0.0,1.0
753,0,2,"Vande Velde, Mr. Johannes Joseph",0.27961181545932834,0,0,345780,-0.45714212526638004,,1.0,0.0,1.0
754,0,2,"Jonkoff, Mr. Lalio",-0.48888661775358344,0,0,349204,-0.4894421904510968,,1.0,0.0,1.0
755,1,1,"Herman, Mrs. Samuel (Jane Laver)",1.432359465278696,1,2,220845,0.6603330135889879,,0.0,0.0,1.0
756,1,1,"Hamalainen, Master. Viljo",-2.204943619118015,1,1,250649,-0.35646868933346404,,1.0,0.0,1.0
757,0,2,"Carlsson, Mr. August Sigfrid",-0.10463740114712752,0,0,350042,-0.49145565916975514,,1.0,0.0,1.0
758,0,1,"Bailey, Mr. Percy Andrew",-0.8731358343600393,0,0,29108,-0.41687275089321363,,1.0,0.0,1.0
759,0,2,"Theobald, Mr. Thomas Leonard",0.35646165878061953,0,0,363294,-0.4863374216869257,,1.0,0.0,1.0
760,1,0,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0.27961181545932834,0,0,110152,1.093228788100527,B77,0.0,0.0,1.0
761,0,2,"Garfirth, Mr. John",-0.10463740114712752,0,0,358585,-0.35646868933346404,,1.0,0.0,1.0
762,0,2,"Nirva, Mr. Iisakki Antino Aijo",0.8944105620296577,0,0,SOTON/O2 3101272,-0.5049620073345151,,1.0,0.0,1.0
763,1,2,"Barah, Mr. Hanna Assi",-0.719436147717457,0,0,2663,-0.5028639729296732,,1.0,0.0,0.0
764,1,0,"Carter, Mrs. William Ernest (Lucile Polk)",0.5101613454232019,1,2,113760,1.7677408088510642,B96 B98,0.0,0.0,1.0
765,0,2,"Eklund, Mr. Hans Linus",-1.0268355210026217,0,0,347074,-0.4918744606632361,,1.0,0.0,1.0
766,1,0,"Hogeboom, Mrs. John C (Anna Andrews)",1.6629089952425695,1,0,13502,0.921244330558889,D11,0.0,0.0,1.0
767,0,0,"Brewe, Dr. Arthur Jackson",-0.10463740114712752,0,0,112379,0.1489119590497745,,1.0,0.0,0.0
768,0,2,"Mangan, Miss. Mary",0.08748720715610042,0,0,364850,-0.49237782784290063,,0.0,1.0,0.0
769,0,2,"Moran, Mr. Daniel J",-0.10463740114712752,1,0,371110,-0.1621689579829361,,1.0,1.0,0.0
770,0,2,"Gronnestad, Mr. Daniel Danielsen",0.20276197213803718,0,0,8471,-0.4800453319411184,,1.0,0.0,1.0
771,0,2,"Lievens, Mr. Rene Aime",-0.41203677443229225,0,0,345781,-0.45714212526638004,,1.0,0.0,1.0
772,0,2,"Jensen, Mr. Niels Peder",1.432359465278696,0,0,350047,-0.4902797934380587,,1.0,0.0,1.0
773,0,1,"Mack, Mrs. (Mary)",2.1240080551703167,0,0,S.O./P.P. 3,-0.43700743807979686,E77,0.0,0.0,1.0
774,0,2,"Elias, Mr. Dibo",-0.10463740114712752,0,0,2674,-0.5029485386158568,,1.0,0.0,0.0
775,1,1,"Hocking, Mrs. Elizabeth (Eliza Needs)",1.893458525206443,1,3,29105,-0.18532384824750675,,0.0,0.0,1.0
776,0,2,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",-0.8731358343600393,0,0,347078,-0.49237782784290063,,1.0,0.0,1.0
777,0,2,"Tobin, Mr. Roger",-0.10463740114712752,0,0,383121,-0.49237782784290063,F38,1.0,1.0,0.0
778,1,2,"Emanuel, Miss. Virginia Ethel",-1.8721837975368247,0,0,364516,-0.397241430886295,,0.0,0.0,1.0
779,0,2,"Kilgannon, Mr. Thomas J",-0.10463740114712752,0,0,36865,-0.4926295114327329,,1.0,1.0,0.0
780,1,0,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",1.0481102486722402,0,1,24160,3.6067927997556075,B3,0.0,0.0,1.0
781,1,2,"Ayoub, Miss. Banoura",-1.2573850509664952,0,0,2687,-0.5028639729296732,,0.0,0.0,0.0
782,1,0,"Dick, Mrs. Albert Adrian (Vera Gillespie)",-0.9499856776813305,1,0,17474,0.49925551609632224,B20,0.0,0.0,1.0
783,0,0,"Long, Mr. Milton Clyde",-0.027787557825836348,0,0,113501,-0.04438103794142432,D6,1.0,0.0,1.0
784,0,2,"Johnston, Mr. Andrew G",-0.10463740114712752,1,2,W./C. 6607,-0.17626323901354432,,1.0,0.0,1.0
785,0,2,"Ali, Mr. William",-0.33518693111100106,0,0,SOTON/O.Q. 3101312,-0.5064721088735089,,1.0,0.0,1.0
786,0,2,"Harmer, Mr. Abraham (David Lishin)",-0.33518693111100106,0,0,374887,-0.5024451714361923,,1.0,0.0,1.0
787,1,2,"Sjoblom, Miss. Anna Sofia",-0.8731358343600393,0,0,3101265,-0.4974960653257301,,0.0,0.0,1.0
788,0,2,"Rice, Master. George Hugh",-1.6416342675729512,4,1,382652,-0.06199888922968463,,1.0,1.0,0.0
789,1,2,"Dean, Master. Bertram Vere",-2.1795831708219895,1,2,C.A. 2315,-0.23415046467497105,,1.0,0.0,1.0
790,0,0,"Guggenheim, Mr. Benjamin",1.2786597786361138,0,0,PC 17593,0.9462455716384695,B82 B84,1.0,0.0,0.0
791,0,2,"Keane, Mr. Andrew ""Andy""",-0.10463740114712752,0,0,12460,-0.49237782784290063,,1.0,1.0,0.0
792,0,1,"Gaskell, Mr. Alfred",-1.0268355210026217,0,0,239865,-0.12491978668775715,,1.0,0.0,1.0
793,0,2,"Sage, Miss. Stella Anna",-0.10463740114712752,8,2,CA. 2343,0.7519458402879414,,0.0,0.0,1.0
794,0,0,"Hoyt, Mr. William Fisher",-0.10463740114712752,0,0,PC 17600,-0.030371322596999754,,1.0,0.0,0.0
795,0,2,"Dantcheff, Mr. Ristiu",-0.33518693111100106,0,0,349203,-0.4894421904510968,,1.0,0.0,1.0
796,0,1,"Otter, Mr. Richard",0.7407108753870755,0,0,28213,-0.3866707201133388,,1.0,0.0,1.0
797,1,0,"Leader, Dr. Alice (Farnham)",1.5092093085999871,0,0,17465,-0.1263453225405672,D17,0.0,0.0,1.0
798,1,2,"Osman, Mrs. Mara",0.12591212881674602,0,0,349244,-0.4735861242916626,,0.0,0.0,1.0
799,0,2,"Ibrahim Shawah, Mr. Yousseff",0.04906228549545483,0,0,2685,-0.5028639729296732,,1.0,0.0,0.0
800,0,2,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",0.04906228549545483,1,1,345773,-0.1621689579829361,,0.0,0.0,1.0
801,0,1,"Ponesell, Mr. Martin",0.35646165878061953,0,0,250647,-0.3866707201133388,,1.0,0.0,1.0
802,1,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",0.12591212881674602,1,1,C.A. 31921,-0.11988611489111134,,0.0,0.0,1.0
803,1,0,"Carter, Master. William Thornton II",-1.4110847376090776,1,2,113760,1.7677408088510642,B96 B98,1.0,0.0,1.0
804,1,2,"Thomas, Master. Assad Alexander",-2.224156079948338,0,1,2625,-0.47694056317694733,,1.0,0.0,0.0
805,1,2,"Hedman, Mr. Oskar Arvid",-0.1814872444684187,0,0,347089,-0.5079822104125026,,1.0,0.0,1.0
806,0,2,"Johansson, Mr. Karl Johan",0.12591212881674602,0,0,347063,-0.4918744606632361,,1.0,0.0,1.0
807,0,0,"Andrews, Mr. Thomas Jr",0.7407108753870755,0,0,112050,-0.6484216535389205,A36,1.0,0.0,1.0
808,0,2,"Pettersson, Miss. Ellen Natalia",-0.8731358343600393,0,0,347087,-0.4918744606632361,,0.0,0.0,1.0
809,0,1,"Meyer, Mr. August",0.7407108753870755,0,0,248723,-0.3866707201133388,,1.0,0.0,1.0
810,1,0,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0.27961181545932834,1,0,113806,0.4207302360686478,E8,0.0,0.0,1.0
811,0,2,"Alexander, Mr. William",-0.2583370877897099,0,0,3474,-0.4896093083547455,,1.0,0.0,1.0
812,0,2,"Lester, Mr. James",0.7407108753870755,0,0,A/4 48871,-0.1621689579829361,,1.0,0.0,1.0
813,0,1,"Slemen, Mr. Richard James",0.4333115021019107,0,0,28206,-0.43700743807979686,,1.0,0.0,1.0
814,0,2,"Andersson, Miss. Ebba Iris Alfrida",-1.7953339542155335,4,2,347082,-0.01870931177853076,,0.0,0.0,1.0
815,0,2,"Tomlin, Mr. Ernest Portage",0.08748720715610042,0,0,364499,-0.4863374216869257,,1.0,0.0,1.0
816,0,0,"Fry, Mr. Richard",-0.10463740114712752,0,0,112058,-0.6484216535389205,B102,1.0,0.0,1.0
817,0,2,"Heininen, Miss. Wendla Maria",-0.48888661775358344,0,0,STON/O2. 3101290,-0.4888542575852486,,0.0,0.0,1.0
818,0,1,"Mallet, Mr. Albert",0.12591212881674602,1,1,S.C./PARIS 2079,0.09664633805084172,,1.0,0.0,0.0
819,0,2,"Holm, Mr. John Fredrik Alexander",1.0481102486722402,0,0,C 7075,-0.5185529211854588,,1.0,0.0,1.0
820,0,2,"Skoog, Master. Karl Thorsten",-1.4879345809303688,3,2,347088,-0.08666388103324908,,1.0,0.0,1.0
821,1,0,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1.7397588385638607,1,1,12749,1.2341715984066093,B69,0.0,0.0,1.0
822,1,2,"Lulic, Mr. Nikola",-0.1814872444684187,0,0,315098,-0.47400492578514347,,1.0,0.0,1.0
823,0,0,"Reuchlin, Jonkheer. John George",0.6638610320657843,0,0,19972,-0.6484216535389205,,1.0,0.0,1.0
824,1,2,"Moor, Mrs. (Beila)",-0.1814872444684187,0,1,392096,-0.397241430886295,E121,0.0,0.0,1.0
825,0,2,"Panula, Master. Urho Abraham",-2.1027333275006983,4,1,3101295,0.1506737441786005,,1.0,0.0,1.0
826,0,2,"Flynn, Mr. John",-0.10463740114712752,0,0,368323,-0.5084855775921673,,1.0,1.0,0.0
827,0,2,"Lam, Mr. Len",-0.10463740114712752,0,0,1601,0.48910360681684706,,1.0,0.0,1.0
828,1,1,"Mallet, Master. Andre",-2.1795831708219895,0,2,S.C./PARIS 2079,0.09664633805084172,,1.0,0.0,0.0
829,1,2,"McCormack, Mr. Thomas Joseph",-0.10463740114712752,0,0,367228,-0.49237782784290063,,1.0,1.0,0.0
830,1,0,"Stone, Mrs. George Nelson (Martha Evelyn)",2.5082572717767726,0,0,113572,0.962353321387736,B28,0.0,0.0,1.0
831,1,2,"Yasbeck, Mrs. Antoni (Selini Alexander)",-1.1036853643239128,1,0,2659,-0.3573908580066095,,0.0,0.0,0.0
832,1,1,"Richards, Master. George Sibley",-2.192647644186609,1,1,29106,-0.2708962687904854,,1.0,0.0,1.0
833,0,2,"Saad, Mr. Amin",-0.10463740114712752,0,0,2671,-0.5028639729296732,,1.0,0.0,0.0
834,0,2,"Augustsson, Mr. Albert",-0.48888661775358344,0,0,347468,-0.4902797934380587,,1.0,0.0,1.0
835,0,2,"Allum, Mr. Owen George",-0.8731358343600393,0,0,2223,-0.48130374989027985,,1.0,0.0,1.0
836,1,0,"Compton, Miss. Sara Rebecca",0.7407108753870755,1,1,PC 17756,1.0259447039291216,E49,0.0,0.0,0.0
837,0,2,"Pasic, Mr. Jakob",-0.6425863043961658,0,0,315097,-0.47400492578514347,,1.0,0.0,1.0
838,0,2,"Sirota, Mr. Maurice",-0.10463740114712752,0,0,392092,-0.4863374216869257,,1.0,0.0,1.0
839,1,2,"Chip, Mr. Chang",0.20276197213803718,0,0,1601,0.48910360681684706,,1.0,0.0,1.0
840,1,0,"Marechal, Mr. Pierre",-0.10463740114712752,0,0,11774,-0.05042144409739929,C47,1.0,0.0,0.0
841,0,2,"Alhomaki, Mr. Ilmari Rudolf",-0.719436147717457,0,0,SOTON/O2 3101287,-0.4888542575852486,,1.0,0.0,1.0
842,0,1,"Mudd, Mr. Thomas Charles",-1.0268355210026217,0,0,S.O./P.P. 3,-0.43700743807979686,,1.0,0.0,1.0
843,1,0,"Serepeca, Miss. Augusta",0.04906228549545483,0,0,113798,-0.024246350754841113,,0.0,0.0,0.0
